theta,phi,rho,norm_dtheta,norm_dphi,norm_drho,cos_theta_phi,cos_theta_rho,cos_phi_rho,detJ,rankJ
-1.5707963267948966,-0.39269908169872414,3.141592653589793,1.0,1.0,1.0,2.311115933264683e-33,-0.7071067811865476,-9.244463733058732e-33,0.7071067811865475,4
-1.5707963267948966,0.0,-3.141592653589793,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4
-1.5707963267948966,0.0,-2.748893571891069,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4
-1.5707963267948966,0.0,-2.356194490192345,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4
-1.5707963267948966,0.0,-1.9634954084936207,1.0,1.0,1.0,0.0,0.0,0.0,0.9999999999999997,4
-1.5707963267948966,0.0,-1.5707963267948966,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4
-1.5707963267948966,0.0,-1.1780972450961724,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4
-1.5707963267948966,0.0,-0.7853981633974483,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4
-1.5707963267948966,0.0,-0.39269908169872414,1.0,1.0,1.0,0.0,6.162975822039155e-33,0.0,1.0,4
-1.5707963267948966,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4
-1.5707963267948966,0.0,0.39269908169872414,1.0,1.0,1.0,0.0,-6.162975822039155e-33,0.0,1.0,4
-1.5707963267948966,0.0,0.7853981633974483,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4
-1.5707963267948966,0.0,1.1780972450961724,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4
-1.5707963267948966,0.0,1.5707963267948966,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4
-1.5707963267948966,0.0,1.9634954084936207,1.0,1.0,1.0,0.0,0.0,0.0,0.9999999999999997,4
-1.5707963267948966,0.0,2.356194490192345,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4
-1.5707963267948966,0.0,2.748893571891069,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4
-1.5707963267948966,0.0,3.141592653589793,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4
-1.5707963267948966,0.39269908169872414,-3.141592653589793,1.0,1.0,1.0,-2.311115933264683e-33,0.7071067811865476,-9.244463733058732e-33,0.7071067811865475,4
-1.5707963267948966,0.39269908169872414,-2.748893571891069,1.0,1.0,1.0,4.163336342344337e-17,0.7071067811865476,-2.7755575615628914e-17,0.7071067811865474,4
-1.5707963267948966,0.39269908169872414,-2.356194490192345,0.9999999999999999,0.9999999999999999,0.9999999999999999,5.551115123125784e-17,0.7071067811865476,0.0,0.7071067811865475,4
-1.5707963267948966,0.39269908169872414,-1.9634954084936207,1.0,1.0,1.0,3.469446951953614e-17,0.7071067811865475,-4.163336342344337e-17,0.7071067811865475,4
-1.5707963267948966,0.39269908169872414,-1.5707963267948966,1.0,1.0,1.0,-9.244463733058732e-33,0.7071067811865476,-9.244463733058732e-33,0.7071067811865475,4
-1.5707963267948966,0.39269908169872414,-1.1780972450961724,1.0,1.0,1.0,3.469446951953614e-17,0.7071067811865476,0.0,0.7071067811865474,4
-1.5707963267948966,0.39269908169872414,-0.7853981633974483,0.9999999999999999,0.9999999999999999,0.9999999999999999,5.551115123125784e-17,0.7071067811865476,0.0,0.7071067811865475,4
-1.5707963267948966,0.39269908169872414,-0.39269908169872414,1.0,1.0,1.0,4.163336342344337e-17,0.7071067811865475,-5.551115123125783e-17,0.7071067811865475,4
-1.5707963267948966,0.39269908169872414,0.0,1.0,1.0,1.0,-6.162975822039155e-33,0.7071067811865476,0.0,0.7071067811865475,4
-1.5707963267948966,0.39269908169872414,0.39269908169872414,1.0,1.0,1.0,4.163336342344337e-17,0.7071067811865476,5.551115123125783e-17,0.7071067811865474,4
-1.5707963267948966,0.39269908169872414,0.7853981633974483,0.9999999999999999,0.9999999999999999,0.9999999999999999,5.551115123125784e-17,0.7071067811865476,0.0,0.7071067811865474,4
-1.5707963267948966,0.39269908169872414,1.1780972450961724,1.0,1.0,1.0,3.469446951953614e-17,0.7071067811865475,0.0,0.7071067811865474,4
-1.5707963267948966,0.39269908169872414,1.5707963267948966,1.0,1.0,1.0,-9.244463733058732e-33,0.7071067811865476,9.244463733058732e-33,0.7071067811865475,4
-1.5707963267948966,0.39269908169872414,1.9634954084936207,1.0,1.0,1.0,3.469446951953614e-17,0.7071067811865475,4.163336342344337e-17,0.7071067811865472,4
-1.5707963267948966,0.39269908169872414,2.356194490192345,0.9999999999999999,0.9999999999999999,0.9999999999999999,5.551115123125784e-17,0.7071067811865476,0.0,0.7071067811865474,4
-1.5707963267948966,0.39269908169872414,2.748893571891069,1.0,1.0,1.0,4.163336342344337e-17,0.7071067811865475,2.7755575615628914e-17,0.7071067811865474,4
-1.5707963267948966,0.39269908169872414,3.141592653589793,1.0,1.0,1.0,-2.311115933264683e-33,0.7071067811865476,9.244463733058732e-33,0.7071067811865475,4
-1.5707963267948966,0.7853981633974483,-3.141592653589793,1.0,1.0,1.0,-6.162975822039155e-33,1.0,2.465190328815662e-32,0.0,3
-1.5707963267948966,0.7853981633974483,-2.748893571891069,1.0,1.0,1.0,0.0,1.0000000000000002,0.0,0.0,3
-1.5707963267948966,0.7853981633974483,-2.356194490192345,0.9999999999999999,1.0,0.9999999999999999,2.775557561562892e-17,1.0000000000000002,2.775557561562892e-17,0.0,3
-1.5707963267948966,0.7853981633974483,-1.9634954084936207,0.9999999999999999,1.0,0.9999999999999999,2.775557561562892e-17,1.0000000000000002,0.0,0.0,3
-1.5707963267948966,0.7853981633974483,-1.5707963267948966,1.0,1.0,1.0,5.105576340132184e-33,1.0,5.105576340132184e-33,0.0,3
-1.5707963267948966,0.7853981633974483,-1.1780972450961724,1.0,0.9999999999999999,1.0,-2.775557561562892e-17,1.0,2.775557561562892e-17,0.0,3
-1.5707963267948966,0.7853981633974483,-0.7853981633974483,0.9999999999999999,1.0,0.9999999999999999,2.775557561562892e-17,1.0000000000000002,2.775557561562892e-17,0.0,3
-1.5707963267948966,0.7853981633974483,-0.39269908169872414,0.9999999999999999,1.0,0.9999999999999999,2.775557561562892e-17,1.0000000000000002,0.0,0.0,3
-1.5707963267948966,0.7853981633974483,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3
-1.5707963267948966,0.7853981633974483,0.39269908169872414,1.0,0.9999999999999999,1.0,2.775557561562892e-17,1.0,0.0,0.0,3
-1.5707963267948966,0.7853981633974483,0.7853981633974483,1.0,0.9999999999999999,1.0,2.775557561562892e-17,1.0,-2.775557561562892e-17,0.0,3
-1.5707963267948966,0.7853981633974483,1.1780972450961724,0.9999999999999999,1.0,0.9999999999999999,-2.775557561562892e-17,1.0000000000000002,-2.775557561562892e-17,0.0,3
-1.5707963267948966,0.7853981633974483,1.5707963267948966,1.0,1.0,1.0,5.105576340132184e-33,1.0,-5.105576340132184e-33,0.0,3
-1.5707963267948966,0.7853981633974483,1.9634954084936207,1.0,0.9999999999999999,1.0,2.775557561562892e-17,1.0,0.0,0.0,3
-1.5707963267948966,0.7853981633974483,2.356194490192345,1.0,0.9999999999999999,1.0,2.775557561562892e-17,1.0,-2.775557561562892e-17,0.0,3
-1.5707963267948966,0.7853981633974483,2.748893571891069,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3
-1.5707963267948966,0.7853981633974483,3.141592653589793,1.0,1.0,1.0,-6.162975822039155e-33,1.0,-2.465190328815662e-32,0.0,3
-1.5707963267948966,1.1780972450961724,-3.141592653589793,1.0,1.0,1.0,2.311115933264683e-32,0.7071067811865477,3.0814879110195774e-33,-0.7071067811865475,4
-1.5707963267948966,1.1780972450961724,-2.748893571891069,1.0,1.0,1.0,-4.163336342344337e-17,0.7071067811865477,-2.7755575615628914e-17,-0.7071067811865472,4
-1.5707963267948966,1.1780972450961724,-2.356194490192345,1.0,1.0,1.0,-6.938893903907228e-17,0.7071067811865477,2.7755575615628914e-17,-0.7071067811865475,4
-1.5707963267948966,1.1780972450961724,-1.9634954084936207,1.0,1.0,1.0,-4.163336342344337e-17,0.7071067811865476,5.551115123125783e-17,-0.7071067811865474,4
-1.5707963267948966,1.1780972450961724,-1.5707963267948966,1.0,1.0,1.0,1.5407439555097887e-33,0.7071067811865477,1.5407439555097887e-33,-0.7071067811865475,4
-1.5707963267948966,1.1780972450961724,-1.1780972450961724,1.0,1.0,1.0,-4.163336342344337e-17,0.7071067811865477,-2.7755575615628914e-17,-0.7071067811865472,4
-1.5707963267948966,1.1780972450961724,-0.7853981633974483,1.0,1.0,1.0,-6.938893903907228e-17,0.7071067811865477,2.7755575615628914e-17,-0.7071067811865475,4
-1.5707963267948966,1.1780972450961724,-0.39269908169872414,1.0,1.0,1.0,-3.469446951953614e-17,0.7071067811865476,0.0,-0.7071067811865474,4
-1.5707963267948966,1.1780972450961724,0.0,1.0,1.0,1.0,0.0,0.7071067811865477,0.0,-0.7071067811865475,4
-1.5707963267948966,1.1780972450961724,0.39269908169872414,1.0,1.0,1.0,-3.469446951953614e-17,0.7071067811865477,0.0,-0.7071067811865474,4
-1.5707963267948966,1.1780972450961724,0.7853981633974483,1.0,1.0,1.0,-6.938893903907228e-17,0.7071067811865476,-2.7755575615628914e-17,-0.7071067811865475,4
-1.5707963267948966,1.1780972450961724,1.1780972450961724,1.0,1.0,1.0,-4.163336342344337e-17,0.7071067811865477,2.7755575615628914e-17,-0.7071067811865474,4
-1.5707963267948966,1.1780972450961724,1.5707963267948966,1.0,1.0,1.0,1.5407439555097887e-33,0.7071067811865477,-1.5407439555097887e-33,-0.7071067811865475,4
-1.5707963267948966,1.1780972450961724,1.9634954084936207,1.0,1.0,1.0,-4.163336342344337e-17,0.7071067811865477,-5.551115123125783e-17,-0.7071067811865474,4
-1.5707963267948966,1.1780972450961724,2.356194490192345,1.0,1.0,1.0,-6.938893903907228e-17,0.7071067811865476,-2.7755575615628914e-17,-0.7071067811865475,4
-1.5707963267948966,1.1780972450961724,2.748893571891069,1.0,1.0,1.0,-4.163336342344337e-17,0.7071067811865477,2.7755575615628914e-17,-0.7071067811865474,4
-1.5707963267948966,1.1780972450961724,3.141592653589793,1.0,1.0,1.0,2.311115933264683e-32,0.7071067811865477,-3.0814879110195774e-33,-0.7071067811865475,4
-1.5707963267948966,1.5707963267948966,-3.141592653589793,1.0,1.0,1.0,-7.498798913309288e-33,1.2246467991473532e-16,9.654305461538043e-33,-1.0,4
-1.5707963267948966,1.5707963267948966,-2.748893571891069,1.0,1.0,1.0,-7.498798913309288e-33,1.2246467991473532e-16,-6.162975822039155e-33,-1.0,4
-1.5707963267948966,1.5707963267948966,-2.356194490192345,1.0,1.0,1.0,-7.498798913309288e-33,1.224646799147353e-16,5.105576340132184e-33,-1.0,4
-1.5707963267948966,1.5707963267948966,-1.9634954084936207,1.0,1.0,1.0,-7.498798913309287e-33,1.224646799147353e-16,1.232595164407831e-32,-0.9999999999999997,4
-1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.0,1.0,1.0,-7.498798913309288e-33,1.2246467991473532e-16,-7.498798913309288e-33,-1.0,4
-1.5707963267948966,1.5707963267948966,-1.1780972450961724,1.0,1.0,1.0,-7.498798913309288e-33,1.224646799147353e-16,1.5407439555097887e-33,-1.0,4
-1.5707963267948966,1.5707963267948966,-0.7853981633974483,1.0,1.0,1.0,-7.498798913309288e-33,1.224646799147353e-16,5.105576340132184e-33,-1.0,4
-1.5707963267948966,1.5707963267948966,-0.39269908169872414,1.0,1.0,1.0,-7.498798913309288e-33,1.2246467991473532e-16,-9.244463733058732e-33,-1.0,4
-1.5707963267948966,1.5707963267948966,0.0,1.0,1.0,1.0,0.0,1.2246467991473532e-16,0.0,-1.0,4
-1.5707963267948966,1.5707963267948966,0.39269908169872414,1.0,1.0,1.0,-7.498798913309288e-33,1.224646799147353e-16,9.244463733058732e-33,-1.0,4
-1.5707963267948966,1.5707963267948966,0.7853981633974483,1.0,1.0,1.0,-7.498798913309288e-33,1.2246467991473532e-16,-5.105576340132184e-33,-1.0,4
-1.5707963267948966,1.5707963267948966,1.1780972450961724,1.0,1.0,1.0,-7.498798913309288e-33,1.2246467991473532e-16,-1.5407439555097887e-33,-1.0,4
-1.5707963267948966,1.5707963267948966,1.5707963267948966,1.0,1.0,1.0,-7.498798913309288e-33,1.2246467991473532e-16,7.498798913309288e-33,-1.0,4
-1.5707963267948966,1.5707963267948966,1.9634954084936207,1.0,1.0,1.0,-7.498798913309287e-33,1.224646799147353e-16,-1.232595164407831e-32,-0.9999999999999997,4
-1.5707963267948966,1.5707963267948966,2.356194490192345,1.0,1.0,1.0,-7.498798913309288e-33,1.2246467991473532e-16,-5.105576340132184e-33,-1.0,4
-1.5707963267948966,1.5707963267948966,2.748893571891069,1.0,1.0,1.0,-7.498798913309288e-33,1.224646799147353e-16,6.162975822039155e-33,-1.0,4
-1.5707963267948966,1.5707963267948966,3.141592653589793,1.0,1.0,1.0,-7.498798913309288e-33,1.2246467991473532e-16,-9.654305461538043e-33,-1.0,4
-1.5707963267948966,1.9634954084936207,-3.141592653589793,1.0,1.0,1.0,7.703719777548943e-33,-0.7071067811865475,-4.622231866529366e-33,-0.7071067811865475,4
-1.5707963267948966,1.9634954084936207,-2.748893571891069,1.0,1.0,1.0,4.163336342344337e-17,-0.7071067811865475,0.0,-0.7071067811865475,4
-1.5707963267948966,1.9634954084936207,-2.356194490192345,0.9999999999999999,0.9999999999999999,0.9999999999999999,5.551115123125784e-17,-0.7071067811865476,0.0,-0.7071067811865474,4
-1.5707963267948966,1.9634954084936207,-1.9634954084936207,0.9999999999999999,0.9999999999999999,0.9999999999999999,3.469446951953615e-17,-0.7071067811865476,1.387778780781446e-17,-0.7071067811865474,4
-1.5707963267948966,1.9634954084936207,-1.5707963267948966,1.0,1.0,1.0,1.232595164407831e-32,-0.7071067811865475,1.232595164407831e-32,-0.7071067811865475,4
-1.5707963267948966,1.9634954084936207,-1.1780972450961724,1.0,1.0,1.0,4.163336342344337e-17,-0.7071067811865475,5.551115123125783e-17,-0.7071067811865475,4
-1.5707963267948966,1.9634954084936207,-0.7853981633974483,0.9999999999999999,0.9999999999999999,0.9999999999999999,5.551115123125784e-17,-0.7071067811865476,0.0,-0.7071067811865474,4
-1.5707963267948966,1.9634954084936207,-0.39269908169872414,1.0,1.0,1.0,3.469446951953614e-17,-0.7071067811865475,-4.163336342344337e-17,-0.7071067811865474,4
-1.5707963267948966,1.9634954084936207,0.0,1.0,1.0,1.0,0.0,-0.7071067811865475,0.0,-0.7071067811865475,4
-1.5707963267948966,1.9634954084936207,0.39269908169872414,1.0,1.0,1.0,3.469446951953614e-17,-0.7071067811865475,4.163336342344337e-17,-0.7071067811865475,4
-1.5707963267948966,1.9634954084936207,0.7853981633974483,0.9999999999999999,0.9999999999999999,0.9999999999999999,5.551115123125784e-17,-0.7071067811865476,0.0,-0.7071067811865475,4
-1.5707963267948966,1.9634954084936207,1.1780972450961724,1.0,1.0,1.0,4.163336342344337e-17,-0.7071067811865476,-5.551115123125783e-17,-0.7071067811865475,4
-1.5707963267948966,1.9634954084936207,1.5707963267948966,1.0,1.0,1.0,1.232595164407831e-32,-0.7071067811865475,-1.232595164407831e-32,-0.7071067811865475,4
-1.5707963267948966,1.9634954084936207,1.9634954084936207,0.9999999999999999,0.9999999999999999,0.9999999999999999,3.469446951953615e-17,-0.7071067811865476,-1.387778780781446e-17,-0.7071067811865475,4
-1.5707963267948966,1.9634954084936207,2.356194490192345,0.9999999999999999,0.9999999999999999,0.9999999999999999,5.551115123125784e-17,-0.7071067811865476,0.0,-0.7071067811865475,4
-1.5707963267948966,1.9634954084936207,2.748893571891069,1.0,1.0,1.0,4.163336342344337e-17,-0.7071067811865476,0.0,-0.7071067811865474,4
-1.5707963267948966,1.9634954084936207,3.141592653589793,1.0,1.0,1.0,7.703719777548943e-33,-0.7071067811865475,4.622231866529366e-33,-0.7071067811865475,4
-1.5707963267948966,2.356194490192345,-3.141592653589793,1.0,1.0,1.0,-6.162975822039155e-33,-1.0,2.465190328815662e-32,0.0,3
-1.5707963267948966,2.356194490192345,-2.748893571891069,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,3
-1.5707963267948966,2.356194490192345,-2.356194490192345,1.0,0.9999999999999999,1.0,2.775557561562892e-17,-1.0,2.775557561562892e-17,0.0,3
-1.5707963267948966,2.356194490192345,-1.9634954084936207,1.0,0.9999999999999999,1.0,2.775557561562892e-17,-1.0,0.0,0.0,3
-1.5707963267948966,2.356194490192345,-1.5707963267948966,1.0,1.0,1.0,5.105576340132184e-33,-1.0,5.105576340132184e-33,0.0,3
-1.5707963267948966,2.356194490192345,-1.1780972450961724,0.9999999999999999,1.0,0.9999999999999999,-2.775557561562892e-17,-1.0000000000000002,2.775557561562892e-17,0.0,3
-1.5707963267948966,2.356194490192345,-0.7853981633974483,1.0,0.9999999999999999,1.0,2.775557561562892e-17,-1.0,2.775557561562892e-17,0.0,3
-1.5707963267948966,2.356194490192345,-0.39269908169872414,1.0,0.9999999999999999,1.0,2.775557561562892e-17,-1.0,0.0,0.0,3
-1.5707963267948966,2.356194490192345,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,3
-1.5707963267948966,2.356194490192345,0.39269908169872414,0.9999999999999999,1.0,0.9999999999999999,2.775557561562892e-17,-1.0000000000000002,0.0,0.0,3
-1.5707963267948966,2.356194490192345,0.7853981633974483,0.9999999999999999,1.0,0.9999999999999999,2.775557561562892e-17,-1.0000000000000002,-2.775557561562892e-17,0.0,3
-1.5707963267948966,2.356194490192345,1.1780972450961724,1.0,0.9999999999999999,1.0,-2.775557561562892e-17,-1.0,-2.775557561562892e-17,0.0,3
-1.5707963267948966,2.356194490192345,1.5707963267948966,1.0,1.0,1.0,5.105576340132184e-33,-1.0,-5.105576340132184e-33,0.0,3
-1.5707963267948966,2.356194490192345,1.9634954084936207,0.9999999999999999,1.0,0.9999999999999999,2.775557561562892e-17,-1.0000000000000002,0.0,0.0,3
-1.5707963267948966,2.356194490192345,2.356194490192345,0.9999999999999999,1.0,0.9999999999999999,2.775557561562892e-17,-1.0000000000000002,-2.775557561562892e-17,0.0,3
-1.5707963267948966,2.356194490192345,2.748893571891069,1.0,1.0,1.0,0.0,-1.0000000000000002,0.0,0.0,3
-1.5707963267948966,2.356194490192345,3.141592653589793,1.0,1.0,1.0,-6.162975822039155e-33,-1.0,-2.465190328815662e-32,0.0,3
-1.5707963267948966,2.748893571891069,-3.141592653589793,1.0,1.0,1.0,1.232595164407831e-32,-0.7071067811865477,7.703719777548943e-33,0.7071067811865475,4
-1.5707963267948966,2.748893571891069,-2.748893571891069,1.0,1.0,1.0,-3.469446951953614e-17,-0.7071067811865477,2.7755575615628914e-17,0.7071067811865474,4
-1.5707963267948966,2.748893571891069,-2.356194490192345,1.0,1.0,1.0,-6.938893903907228e-17,-0.7071067811865477,0.0,0.7071067811865474,4
-1.5707963267948966,2.748893571891069,-1.9634954084936207,1.0,1.0,1.0,-3.469446951953614e-17,-0.7071067811865477,0.0,0.7071067811865472,4
-1.5707963267948966,2.748893571891069,-1.5707963267948966,1.0,1.0,1.0,-6.162975822039155e-33,-0.7071067811865477,-6.162975822039155e-33,0.7071067811865475,4
-1.5707963267948966,2.748893571891069,-1.1780972450961724,1.0,1.0,1.0,-4.163336342344337e-17,-0.7071067811865477,-2.7755575615628914e-17,0.7071067811865474,4
-1.5707963267948966,2.748893571891069,-0.7853981633974483,1.0,1.0,1.0,-6.938893903907228e-17,-0.7071067811865477,0.0,0.7071067811865474,4
-1.5707963267948966,2.748893571891069,-0.39269908169872414,1.0,1.0,1.0,-4.163336342344337e-17,-0.7071067811865477,-2.7755575615628914e-17,0.7071067811865472,4
-1.5707963267948966,2.748893571891069,0.0,1.0,1.0,1.0,0.0,-0.7071067811865477,0.0,0.7071067811865475,4
-1.5707963267948966,2.748893571891069,0.39269908169872414,1.0,1.0,1.0,-4.163336342344337e-17,-0.7071067811865476,2.7755575615628914e-17,0.7071067811865474,4
-1.5707963267948966,2.748893571891069,0.7853981633974483,1.0,1.0,1.0,-6.938893903907228e-17,-0.7071067811865477,0.0,0.7071067811865474,4
-1.5707963267948966,2.748893571891069,1.1780972450961724,1.0,1.0,1.0,-4.163336342344337e-17,-0.7071067811865477,2.7755575615628914e-17,0.7071067811865472,4
-1.5707963267948966,2.748893571891069,1.5707963267948966,1.0,1.0,1.0,-6.162975822039155e-33,-0.7071067811865477,6.162975822039155e-33,0.7071067811865475,4
-1.5707963267948966,2.748893571891069,1.9634954084936207,1.0,1.0,1.0,-3.469446951953614e-17,-0.7071067811865476,0.0,0.7071067811865474,4
-1.5707963267948966,2.748893571891069,2.356194490192345,1.0,1.0,1.0,-6.938893903907228e-17,-0.7071067811865477,0.0,0.7071067811865474,4
-1.5707963267948966,2.748893571891069,2.748893571891069,1.0,1.0,1.0,-3.469446951953614e-17,-0.7071067811865477,-2.7755575615628914e-17,0.7071067811865472,4
-1.5707963267948966,2.748893571891069,3.141592653589793,1.0,1.0,1.0,1.232595164407831e-32,-0.7071067811865477,-7.703719777548943e-33,0.7071067811865475,4
-1.5707963267948966,3.141592653589793,-3.141592653589793,1.0,1.0,1.0,-1.4997597826618576e-32,-2.4492935982947064e-16,-5.343292365080533e-33,1.0,4
-1.5707963267948966,3.141592653589793,-2.748893571891069,1.0,1.0,1.0,-1.499759782661858e-32,-2.449293598294707e-16,7.703719777548943e-33,1.0,4
-1.5707963267948966,3.141592653589793,-2.356194490192345,1.0,1.0,1.0,-1.4997597826618576e-32,-2.4492935982947064e-16,2.465190328815662e-32,1.0,4
-1.5707963267948966,3.141592653589793,-1.9634954084936207,1.0,1.0,1.0,-1.4997597826618576e-32,-2.449293598294706e-16,-4.622231866529366e-33,0.9999999999999997,4
